[2021-04-01 22:47:26 280193]	audio Render timestamp: 46531 20
[2021-04-01 22:47:26 294105]	packet list size:6
[2021-04-01 22:47:26 307369]	audio Render timestamp: 46553 22
[2021-04-01 22:47:26 320703]	audio Render timestamp: 46573 20
[2021-04-01 22:47:26 326129]	receive audio timestamp: 46769
[2021-04-01 22:47:26 348043]	audio Render timestamp: 46589 16
[2021-04-01 22:47:26 361264]	audio Render timestamp: 46609 20
[2021-04-01 22:47:26 388110]	receive audio timestamp: 46833
[2021-04-01 22:47:26 388479]	receive audio timestamp: 46853
[2021-04-01 22:47:26 388516]	audio Render timestamp: 46630 21
[2021-04-01 22:47:26 389073]	receive audio timestamp: 46810
[2021-04-01 22:47:26 402033]	audio Render timestamp: 46649 19
[2021-04-01 22:47:26 402213]	receive audio timestamp: 46873
[2021-04-01 22:47:26 402252]	receive audio timestamp: 46728
[2021-04-01 22:47:26 402699]	receive audio timestamp: 46751
[2021-04-01 22:47:26 429085]	audio Render timestamp: 46669 20
[2021-04-01 22:47:26 443900]	audio Render timestamp: 46688 19
[2021-04-01 22:47:26 464248]	receive audio timestamp: 46893
[2021-04-01 22:47:26 465526]	receive audio timestamp: 46914
[2021-04-01 22:47:26 470494]	audio Render timestamp: 46708 20
[2021-04-01 22:47:26 477750]	receive audio timestamp: 46789
[2021-04-01 22:47:26 478541]	receive audio timestamp: 46933
[2021-04-01 22:47:26 483653]	audio Render timestamp: 46728 20
[2021-04-01 22:47:26 510387]	audio Render timestamp: 46751 23
[2021-04-01 22:47:26 516905]	CMediaObjectCleanThread::ProcessWork()
[2021-04-01 22:47:26 524174]	audio Render timestamp: 46769 18
[2021-04-01 22:47:26 552239]	audio Render timestamp: 46789 20
[2021-04-01 22:47:26 564975]	audio Render timestamp: 46810 21
[2021-04-01 22:47:26 568992]	receive audio timestamp: 46994
[2021-04-01 22:47:26 569879]	receive audio timestamp: 46973
[2021-04-01 22:47:26 569952]	receive audio timestamp: 46954
[2021-04-01 22:47:26 569999]	receive audio timestamp: 47008
[2021-04-01 22:47:26 570045]	receive audio timestamp: 47028
[2021-04-01 22:47:26 570061]	AudioJitter last jitter:288 local delay:97
[2021-04-01 22:47:26 570075]	&&&&&&&&&&&&& avg delay his:235 local:94 use delay:129 &&&&&&&&&&&&&
[2021-04-01 22:47:26 570091]	Audio Jitter local delaytime:97 96 89 jitter:129 err:191
[2021-04-01 22:47:26 570106]	Audio Jitter local read delay:129 set delay:[hi:129 adc:0]
				   realsendlost:15 sendlost:20
				   max delay:514 lost:28 real:2 restore:26
				   nodatacount:0 over500count:0 latecount:17 
[2021-04-01 22:47:26 570128]	Audio Jitter his delaytime:97 40 252 200 440 200 200 499
[2021-04-01 22:47:26 570192]	receive audio timestamp: 47048
[2021-04-01 22:47:26 592138]	audio Render timestamp: 46833 23
[2021-04-01 22:47:26 595382]	receive audio timestamp: 47069
[2021-04-01 22:47:26 604902]	audio Render timestamp: 46873 40
[2021-04-01 22:47:26 612421]	receive audio timestamp: 47088
[2021-04-01 22:47:26 632582]	audio Render timestamp: 46893 20
[2021-04-01 22:47:26 645580]	audio Render timestamp: 46914 21
[2021-04-01 22:47:26 646561]	receive audio timestamp: 46973
[2021-04-01 22:47:26 647937]	receive audio timestamp: 46954
[2021-04-01 22:47:26 672835]	audio Render timestamp: 46933 19
[2021-04-01 22:47:26 685995]	audio Render timestamp: 46954 21
[2021-04-01 22:47:26 703977]	receive audio timestamp: 47108
[2021-04-01 22:47:26 704146]	receive audio timestamp: 47151
[2021-04-01 22:47:26 704533]	receive audio timestamp: 47170
[2021-04-01 22:47:26 713138]	audio Render timestamp: 46973 19
[2021-04-01 22:47:26 721023]	receive audio timestamp: 47191
[2021-04-01 22:47:26 726459]	audio Render timestamp: 46994 21
[2021-04-01 22:47:26 735774]	receive audio timestamp: 47210
[2021-04-01 22:47:26 755226]	audio Render timestamp: 47008 14
[2021-04-01 22:47:26 755334]	receive audio timestamp: 47230
[2021-04-01 22:47:26 767534]	audio Render timestamp: 47028 20
[2021-04-01 22:47:26 793861]	audio Render timestamp: 47048 20
[2021-04-01 22:47:26 807007]	audio Render timestamp: 47069 21
[2021-04-01 22:47:26 811084]	receive audio timestamp: 47128
[2021-04-01 22:47:26 820223]	audio Render timestamp: 47088 19
[2021-04-01 22:47:26 840276]	receive audio timestamp: 47270
[2021-04-01 22:47:26 840456]	receive audio timestamp: 47249
[2021-04-01 22:47:26 840837]	receive audio timestamp: 47292
[2021-04-01 22:47:26 840863]	receive audio timestamp: 47310
[2021-04-01 22:47:26 847453]	audio Render timestamp: 47108 20
[2021-04-01 22:47:26 856743]	receive audio timestamp: 47330
[2021-04-01 22:47:26 861016]	audio Render timestamp: 47128 20
[2021-04-01 22:47:26 876174]	receive audio timestamp: 47350
[2021-04-01 22:47:26 888702]	audio Render timestamp: 47151 23
[2021-04-01 22:47:26 902241]	audio Render timestamp: 47170 19
[2021-04-01 22:47:26 929126]	audio Render timestamp: 47191 21
[2021-04-01 22:47:26 935633]	receive audio timestamp: 47371
[2021-04-01 22:47:26 937379]	receive audio timestamp: 47249
[2021-04-01 22:47:26 942785]	audio Render timestamp: 47210 19
[2021-04-01 22:47:26 943365]	receive audio timestamp: 47390
[2021-04-01 22:47:26 969655]	audio Render timestamp: 47230 20
[2021-04-01 22:47:26 982694]	audio Render timestamp: 47249 19
[2021-04-01 22:47:26 989539]	receive audio timestamp: 47451
[2021-04-01 22:47:26 990297]	receive audio timestamp: 47410
[2021-04-01 22:47:26 990376]	receive audio timestamp: 47430
[2021-04-01 22:47:26 998660]	receive audio timestamp: 47469
[2021-04-01 22:47:27 009862]	audio Render timestamp: 47270 21
[2021-04-01 22:47:27 023678]	audio Render timestamp: 47292 22
[2021-04-01 22:47:27 050744]	audio Render timestamp: 47310 18
[2021-04-01 22:47:27 061929]	receive audio timestamp: 47490
[2021-04-01 22:47:27 062069]	receive audio timestamp: 47509
[2021-04-01 22:47:27 063962]	audio Render timestamp: 47330 20
[2021-04-01 22:47:27 068672]	receive audio timestamp: 47528
[2021-04-01 22:47:27 077971]	receive audio timestamp: 47430
[2021-04-01 22:47:27 091308]	audio Render timestamp: 47350 20
[2021-04-01 22:47:27 104960]	audio Render timestamp: 47371 21
[2021-04-01 22:47:27 132473]	audio Render timestamp: 47390 19
[2021-04-01 22:47:27 135145]	receive audio timestamp: 47549
[2021-04-01 22:47:27 135875]	receive audio timestamp: 47569
[2021-04-01 22:47:27 137258]	receive audio timestamp: 47593
[2021-04-01 22:47:27 137324]	receive audio timestamp: 47612
[2021-04-01 22:47:27 144902]	audio Render timestamp: 47410 20
[2021-04-01 22:47:27 172377]	audio Render timestamp: 47430 20
[2021-04-01 22:47:27 180173]	receive audio timestamp: 47631
[2021-04-01 22:47:27 180796]	receive audio timestamp: 47651
[2021-04-01 22:47:27 185855]	audio Render timestamp: 47451 21
[2021-04-01 22:47:27 199877]	receive audio timestamp: 47672
[2021-04-01 22:47:27 212532]	audio Render timestamp: 47469 18
[2021-04-01 22:47:27 225953]	audio Render timestamp: 47490 21
[2021-04-01 22:47:27 253172]	audio Render timestamp: 47509 19
[2021-04-01 22:47:27 267563]	audio Render timestamp: 47528 19
[2021-04-01 22:47:27 293826]	audio Render timestamp: 47549 21
[2021-04-01 22:47:27 301386]	receive audio timestamp: 47712
[2021-04-01 22:47:27 301895]	receive audio timestamp: 47691
[2021-04-01 22:47:27 301945]	receive audio timestamp: 47753
[2021-04-01 22:47:27 305590]	receive audio timestamp: 47773
[2021-04-01 22:47:27 307244]	audio Render timestamp: 47569 20
[2021-04-01 22:47:27 319519]	receive audio timestamp: 47792
[2021-04-01 22:47:27 333964]	audio Render timestamp: 47593 24
[2021-04-01 22:47:27 342860]	receive audio timestamp: 47813
[2021-04-01 22:47:27 348438]	audio Render timestamp: 47612 19
[2021-04-01 22:47:27 360692]	audio Render timestamp: 47631 19
[2021-04-01 22:47:27 368521]	receive audio timestamp: 47833
[2021-04-01 22:47:27 381667]	receive audio timestamp: 47691
[2021-04-01 22:47:27 385179]	receive audio timestamp: 47733
[2021-04-01 22:47:27 388114]	audio Render timestamp: 47651 20
[2021-04-01 22:47:27 401746]	audio Render timestamp: 47672 21
[2021-04-01 22:47:27 428912]	audio Render timestamp: 47691 19
[2021-04-01 22:47:27 434231]	receive audio timestamp: 47852
[2021-04-01 22:47:27 434350]	receive audio timestamp: 47872
[2021-04-01 22:47:27 434435]	receive audio timestamp: 47892
[2021-04-01 22:47:27 442219]	audio Render timestamp: 47712 21
[2021-04-01 22:47:27 453770]	receive audio timestamp: 47912
[2021-04-01 22:47:27 460791]	receive audio timestamp: 47931
[2021-04-01 22:47:27 469740]	audio Render timestamp: 47733 21
[2021-04-01 22:47:27 481247]	receive audio timestamp: 47952
[2021-04-01 22:47:27 482200]	audio Render timestamp: 47753 20
[2021-04-01 22:47:27 509450]	audio Render timestamp: 47773 20
[2021-04-01 22:47:27 523086]	audio Render timestamp: 47792 19
[2021-04-01 22:47:27 536760]	receive audio timestamp: 47972
[2021-04-01 22:47:27 550886]	audio Render timestamp: 47813 21
[2021-04-01 22:47:27 563611]	audio Render timestamp: 47833 20
[2021-04-01 22:47:27 591181]	audio Render timestamp: 47852 19
[2021-04-01 22:47:27 595472]	receive audio timestamp: 48012
[2021-04-01 22:47:27 595887]	receive audio timestamp: 48032
[2021-04-01 22:47:27 603883]	audio Render timestamp: 47872 20
[2021-04-01 22:47:27 607008]	receive audio timestamp: 47992
[2021-04-01 22:47:27 607073]	receive audio timestamp: 48052
[2021-04-01 22:47:27 607884]	receive audio timestamp: 48072
[2021-04-01 22:47:27 631497]	audio Render timestamp: 47892 20
[2021-04-01 22:47:27 648564]	audio Render timestamp: 47912 20
[2021-04-01 22:47:27 664525]	receive audio timestamp: 48092
[2021-04-01 22:47:27 664669]	receive audio timestamp: 48113
[2021-04-01 22:47:27 665211]	receive audio timestamp: 48131
[2021-04-01 22:47:27 671744]	audio Render timestamp: 47931 19
[2021-04-01 22:47:27 684903]	audio Render timestamp: 47952 21
[2021-04-01 22:47:27 710467]	receive audio timestamp: 47992
[2021-04-01 22:47:27 712606]	audio Render timestamp: 47972 20
[2021-04-01 22:47:27 725569]	audio Render timestamp: 47992 20
[2021-04-01 22:47:27 744708]	receive audio timestamp: 48152
[2021-04-01 22:47:27 753294]	audio Render timestamp: 48012 20
[2021-04-01 22:47:27 766006]	audio Render timestamp: 48032 20
[2021-04-01 22:47:27 781364]	receive audio timestamp: 48171
[2021-04-01 22:47:27 781557]	receive audio timestamp: 48192
[2021-04-01 22:47:27 782625]	receive audio timestamp: 48213
[2021-04-01 22:47:27 782784]	receive audio timestamp: 48232
[2021-04-01 22:47:27 785457]	receive audio timestamp: 48252
[2021-04-01 22:47:27 793540]	audio Render timestamp: 48052 20
[2021-04-01 22:47:27 806648]	audio Render timestamp: 48072 20
[2021-04-01 22:47:27 833766]	audio Render timestamp: 48092 20
[2021-04-01 22:47:27 847233]	audio Render timestamp: 48113 21
[2021-04-01 22:47:27 874447]	audio player userid:4772 delay:139 jitter:129
[2021-04-01 22:47:27 874541]	audio Render timestamp: 48131 18
[2021-04-01 22:47:27 888037]	audio Render timestamp: 48152 21
[2021-04-01 22:47:27 900760]	audio Render timestamp: 48171 19
[2021-04-01 22:47:27 903653]	receive audio timestamp: 48291
[2021-04-01 22:47:27 903980]	receive audio timestamp: 48353
[2021-04-01 22:47:27 904055]	receive audio timestamp: 48311
[2021-04-01 22:47:27 904102]	receive audio timestamp: 48333
[2021-04-01 22:47:27 915050]	receive audio timestamp: 48374
[2021-04-01 22:47:27 924167]	receive audio timestamp: 48393
[2021-04-01 22:47:27 928237]	audio Render timestamp: 48192 21
[2021-04-01 22:47:27 943274]	audio Render timestamp: 48213 21
[2021-04-01 22:47:27 946459]	receive audio timestamp: 48412
[2021-04-01 22:47:27 958275]	receive audio timestamp: 48432
[2021-04-01 22:47:27 969226]	audio Render timestamp: 48232 19
[2021-04-01 22:47:27 975058]	receive audio timestamp: 48272
[2021-04-01 22:47:27 982664]	audio Render timestamp: 48252 20
[2021-04-01 22:47:28 008953]	audio Render timestamp: 48272 20
[2021-04-01 22:47:28 016863]	packet list size:6
[2021-04-01 22:47:28 022605]	audio Render timestamp: 48291 19
[2021-04-01 22:47:28 045370]	receive audio timestamp: 48452
[2021-04-01 22:47:28 045514]	receive audio timestamp: 48473
[2021-04-01 22:47:28 049542]	audio Render timestamp: 48311 20
[2021-04-01 22:47:28 049797]	receive audio timestamp: 48492
[2021-04-01 22:47:28 063276]	audio Render timestamp: 48333 22
[2021-04-01 22:47:28 067753]	receive audio timestamp: 48512
[2021-04-01 22:47:28 068991]	receive audio timestamp: 48532
[2021-04-01 22:47:28 082148]	receive audio timestamp: 48553
[2021-04-01 22:47:28 090336]	audio Render timestamp: 48353 20
[2021-04-01 22:47:28 101286]	receive audio timestamp: 48572
[2021-04-01 22:47:28 104010]	audio Render timestamp: 48374 21
[2021-04-01 22:47:28 130783]	audio Render timestamp: 48393 19
[2021-04-01 22:47:28 145100]	audio Render timestamp: 48412 19
[2021-04-01 22:47:28 171238]	audio Render timestamp: 48432 20
[2021-04-01 22:47:28 184365]	audio Render timestamp: 48452 20
[2021-04-01 22:47:28 211595]	audio Render timestamp: 48473 21
[2021-04-01 22:47:28 212702]	receive audio timestamp: 48652
[2021-04-01 22:47:28 212782]	receive audio timestamp: 48672
[2021-04-01 22:47:28 213694]	receive audio timestamp: 48593
[2021-04-01 22:47:28 213746]	receive audio timestamp: 48632
[2021-04-01 22:47:28 213793]	receive audio timestamp: 48613
[2021-04-01 22:47:28 224231]	receive audio timestamp: 48693
[2021-04-01 22:47:28 225007]	audio Render timestamp: 48492 19
[2021-04-01 22:47:28 252391]	audio Render timestamp: 48512 20
[2021-04-01 22:47:28 265372]	audio Render timestamp: 48532 20
[2021-04-01 22:47:28 273513]	receive audio timestamp: 48713
[2021-04-01 22:47:28 273672]	receive audio timestamp: 48732
[2021-04-01 22:47:28 292671]	audio Render timestamp: 48553 21
[2021-04-01 22:47:28 306303]	audio Render timestamp: 48572 19
[2021-04-01 22:47:28 333440]	audio Render timestamp: 48593 21
[2021-04-01 22:47:28 342128]	receive audio timestamp: 48789
[2021-04-01 22:47:28 342313]	receive audio timestamp: 48809
[2021-04-01 22:47:28 342363]	receive audio timestamp: 48769
[2021-04-01 22:47:28 342410]	receive audio timestamp: 48753
[2021-04-01 22:47:28 346986]	audio Render timestamp: 48613 20
[2021-04-01 22:47:28 373470]	audio Render timestamp: 48632 19
[2021-04-01 22:47:28 387224]	audio Render timestamp: 48652 20
[2021-04-01 22:47:28 394929]	receive audio timestamp: 48833
[2021-04-01 22:47:28 396134]	receive audio timestamp: 48852
[2021-04-01 22:47:28 409378]	receive audio timestamp: 48872
[2021-04-01 22:47:28 414286]	audio Render timestamp: 48672 20
[2021-04-01 22:47:28 427677]	audio Render timestamp: 48693 21
[2021-04-01 22:47:28 440762]	audio Render timestamp: 48713 20
[2021-04-01 22:47:28 468371]	audio Render timestamp: 48732 19
[2021-04-01 22:47:28 481912]	audio Render timestamp: 48753 21
[2021-04-01 22:47:28 508505]	audio Render timestamp: 48769 16
[2021-04-01 22:47:28 517158]	CMediaObjectCleanThread::ProcessWork()
[2021-04-01 22:47:28 522222]	audio Render timestamp: 48789 20
[2021-04-01 22:47:28 525567]	receive audio timestamp: 48953
[2021-04-01 22:47:28 525874]	receive audio timestamp: 48932
[2021-04-01 22:47:28 526383]	receive audio timestamp: 48892
[2021-04-01 22:47:28 526440]	receive audio timestamp: 48973
[2021-04-01 22:47:28 535086]	receive audio timestamp: 48993
[2021-04-01 22:47:28 549728]	audio Render timestamp: 48809 20
[2021-04-01 22:47:28 554725]	receive audio timestamp: 49013
[2021-04-01 22:47:28 554783]	AudioJitter last jitter:129 local delay:52
[2021-04-01 22:47:28 554799]	&&&&&&&&&&&&& avg delay his:188 local:47 use delay:82 &&&&&&&&&&&&&
[2021-04-01 22:47:28 554814]	Audio Jitter local delaytime:52 47 40 jitter:82 err:77
[2021-04-01 22:47:28 554830]	Audio Jitter local read delay:82 set delay:[hi:82 adc:0]
				   realsendlost:11 sendlost:8
				   max delay:514 lost:18 real:1 restore:17
				   nodatacount:0 over500count:0 latecount:0 
[2021-04-01 22:47:28 554851]	Audio Jitter his delaytime:52 97 40 252 200 440 200 200
[2021-04-01 22:47:28 562620]	audio Render timestamp: 48833 24
[2021-04-01 22:47:28 571039]	receive audio timestamp: 49034
[2021-04-01 22:47:28 589545]	audio Render timestamp: 48852 19
[2021-04-01 22:47:28 603358]	audio Render timestamp: 48872 20
[2021-04-01 22:47:28 630117]	audio Render timestamp: 48892 20
[2021-04-01 22:47:28 644623]	receive audio timestamp: 48892
[2021-04-01 22:47:28 644750]	receive audio timestamp: 48911
[2021-04-01 22:47:28 645859]	receive audio timestamp: 49092
[2021-04-01 22:47:28 645937]	receive audio timestamp: 49072
[2021-04-01 22:47:28 645985]	receive audio timestamp: 49113
[2021-04-01 22:47:28 646034]	receive audio timestamp: 49052
[2021-04-01 22:47:28 670538]	receive audio timestamp: 49133
[2021-04-01 22:47:28 670807]	audio Render timestamp: 48932 40
[2021-04-01 22:47:28 683842]	receive audio timestamp: 49153
[2021-04-01 22:47:28 684452]	audio Render timestamp: 48973 41
[2021-04-01 22:47:28 711418]	audio Render timestamp: 48993 20
[2021-04-01 22:47:28 724661]	audio Render timestamp: 49013 20
[2021-04-01 22:47:28 752892]	audio Render timestamp: 49034 21
[2021-04-01 22:47:28 765420]	audio Render timestamp: 49052 18
[2021-04-01 22:47:28 792311]	audio Render timestamp: 49072 20
[2021-04-01 22:47:28 792802]	receive audio timestamp: 49174
[2021-04-01 22:47:28 792916]	receive audio timestamp: 49193
[2021-04-01 22:47:28 792964]	receive audio timestamp: 49213
[2021-04-01 22:47:28 800846]	receive audio timestamp: 49233
[2021-04-01 22:47:28 800961]	receive audio timestamp: 49272
[2021-04-01 22:47:28 801011]	receive audio timestamp: 49251
[2021-04-01 22:47:28 805500]	audio Render timestamp: 49092 20
[2021-04-01 22:47:28 825969]	receive audio timestamp: 49292
[2021-04-01 22:47:28 832818]	audio Render timestamp: 49113 21
[2021-04-01 22:47:28 840386]	receive audio timestamp: 49311
[2021-04-01 22:47:28 846366]	audio Render timestamp: 49133 20
[2021-04-01 22:47:28 873398]	audio Render timestamp: 49153 20
[2021-04-01 22:47:28 886795]	audio Render timestamp: 49174 21
[2021-04-01 22:47:28 889588]	receive audio timestamp: 49332
[2021-04-01 22:47:28 913573]	audio Render timestamp: 49193 19
[2021-04-01 22:47:28 931186]	audio Render timestamp: 49213 20
[2021-04-01 22:47:28 948325]	receive audio timestamp: 49372
[2021-04-01 22:47:28 948546]	receive audio timestamp: 49413
[2021-04-01 22:47:28 948837]	receive audio timestamp: 49391
[2021-04-01 22:47:28 954428]	audio Render timestamp: 49233 20
[2021-04-01 22:47:28 967440]	audio Render timestamp: 49251 18
[2021-04-01 22:47:28 980577]	audio Render timestamp: 49272 21
[2021-04-01 22:47:29 008137]	audio Render timestamp: 49292 20
[2021-04-01 22:47:29 012978]	receive audio timestamp: 49449
[2021-04-01 22:47:29 014439]	receive audio timestamp: 49469
[2021-04-01 22:47:29 014550]	receive audio timestamp: 49489
[2021-04-01 22:47:29 021042]	audio Render timestamp: 49311 19
[2021-04-01 22:47:29 022241]	receive audio timestamp: 49391
[2021-04-01 22:47:29 048225]	audio Render timestamp: 49332 21
[2021-04-01 22:47:29 088543]	audio Render timestamp: 49372 40
[2021-04-01 22:47:29 090304]	receive audio timestamp: 49429
[2021-04-01 22:47:29 102028]	audio Render timestamp: 49391 19
[2021-04-01 22:47:29 129000]	audio Render timestamp: 49413 22
[2021-04-01 22:47:29 134178]	receive audio timestamp: 49554
[2021-04-01 22:47:29 134301]	receive audio timestamp: 49529
[2021-04-01 22:47:29 134352]	receive audio timestamp: 49509
[2021-04-01 22:47:29 134397]	receive audio timestamp: 49574
[2021-04-01 22:47:29 134444]	receive audio timestamp: 49593
[2021-04-01 22:47:29 142648]	audio Render timestamp: 49429 16
[2021-04-01 22:47:29 152098]	receive audio timestamp: 49613
[2021-04-01 22:47:29 169518]	audio Render timestamp: 49449 20
[2021-04-01 22:47:29 173449]	receive audio timestamp: 49634
[2021-04-01 22:47:29 182932]	audio Render timestamp: 49469 20
[2021-04-01 22:47:29 210125]	audio Render timestamp: 49489 20
[2021-04-01 22:47:29 223536]	audio Render timestamp: 49509 20
[2021-04-01 22:47:29 250574]	audio Render timestamp: 49529 20
[2021-04-01 22:47:29 259357]	receive audio timestamp: 49713
[2021-04-01 22:47:29 259548]	receive audio timestamp: 49653
[2021-04-01 22:47:29 259666]	receive audio timestamp: 49692
[2021-04-01 22:47:29 259874]	receive audio timestamp: 49733
[2021-04-01 22:47:29 263908]	audio Render timestamp: 49554 25
[2021-04-01 22:47:29 276315]	receive audio timestamp: 49749
[2021-04-01 22:47:29 291138]	audio Render timestamp: 49574 20
[2021-04-01 22:47:29 298604]	receive audio timestamp: 49770
[2021-04-01 22:47:29 304521]	audio Render timestamp: 49593 19
[2021-04-01 22:47:29 325115]	receive audio timestamp: 49789
[2021-04-01 22:47:29 331516]	audio Render timestamp: 49613 20
[2021-04-01 22:47:29 345147]	audio Render timestamp: 49634 21
[2021-04-01 22:47:29 372074]	audio Render timestamp: 49653 19
[2021-04-01 22:47:29 398669]	receive audio timestamp: 49829
[2021-04-01 22:47:29 398858]	receive audio timestamp: 49809
[2021-04-01 22:47:29 398980]	receive audio timestamp: 49849
[2021-04-01 22:47:29 400549]	receive audio timestamp: 49869
[2021-04-01 22:47:29 412571]	audio Render timestamp: 49692 39
[2021-04-01 22:47:29 419245]	receive audio timestamp: 49889
[2021-04-01 22:47:29 426128]	audio Render timestamp: 49713 21
[2021-04-01 22:47:29 439454]	receive audio timestamp: 49909
[2021-04-01 22:47:29 453098]	audio Render timestamp: 49733 20
[2021-04-01 22:47:29 466434]	audio Render timestamp: 49749 16
[2021-04-01 22:47:29 493475]	audio Render timestamp: 49770 21
[2021-04-01 22:47:29 505365]	receive audio timestamp: 49932
[2021-04-01 22:47:29 507122]	audio Render timestamp: 49789 19
[2021-04-01 22:47:29 520325]	audio Render timestamp: 49809 20
[2021-04-01 22:47:29 537323]	receive audio timestamp: 49993
[2021-04-01 22:47:29 538071]	receive audio timestamp: 49972
[2021-04-01 22:47:29 538132]	receive audio timestamp: 49952
[2021-04-01 22:47:29 546110]	receive audio timestamp: 50012
[2021-04-01 22:47:29 547670]	audio Render timestamp: 49829 20
[2021-04-01 22:47:29 559500]	receive audio timestamp: 50032
[2021-04-01 22:47:29 561177]	audio Render timestamp: 49849 20
[2021-04-01 22:47:29 582876]	receive audio timestamp: 50053
[2021-04-01 22:47:29 588114]	audio Render timestamp: 49869 20
[2021-04-01 22:47:29 601445]	audio Render timestamp: 49889 20
[2021-04-01 22:47:29 622531]	receive audio timestamp: 50073
[2021-04-01 22:47:29 622655]	receive audio timestamp: 49952
[2021-04-01 22:47:29 628493]	audio Render timestamp: 49909 20
[2021-04-01 22:47:29 641949]	audio Render timestamp: 49932 23
[2021-04-01 22:47:29 668960]	audio Render timestamp: 49952 20
[2021-04-01 22:47:29 682434]	audio Render timestamp: 49972 20
[2021-04-01 22:47:29 683750]	receive audio timestamp: 50112
[2021-04-01 22:47:29 683945]	receive audio timestamp: 50092
[2021-04-01 22:47:29 686716]	receive audio timestamp: 50153
[2021-04-01 22:47:29 686833]	receive audio timestamp: 50133
[2021-04-01 22:47:29 696515]	receive audio timestamp: 50172
[2021-04-01 22:47:29 709712]	audio Render timestamp: 49993 21
[2021-04-01 22:47:29 723184]	audio Render timestamp: 50012 19
[2021-04-01 22:47:29 736651]	packet list size:6
[2021-04-01 22:47:29 748028]	receive audio timestamp: 50193
[2021-04-01 22:47:29 749012]	receive audio timestamp: 50212
[2021-04-01 22:47:29 751469]	audio Render timestamp: 50032 20
[2021-04-01 22:47:29 764202]	audio Render timestamp: 50053 21
[2021-04-01 22:47:29 790873]	audio Render timestamp: 50073 20
[2021-04-01 22:47:29 804217]	audio Render timestamp: 50092 19
[2021-04-01 22:47:29 831908]	audio Render timestamp: 50112 20
[2021-04-01 22:47:29 844744]	audio Render timestamp: 50133 21
[2021-04-01 22:47:29 872427]	audio Render timestamp: 50153 20
[2021-04-01 22:47:29 873736]	receive audio timestamp: 50232
[2021-04-01 22:47:29 873817]	receive audio timestamp: 50272
[2021-04-01 22:47:29 874985]	receive audio timestamp: 50312
[2021-04-01 22:47:29 875043]	receive audio timestamp: 50252
[2021-04-01 22:47:29 875092]	receive audio timestamp: 50333
[2021-04-01 22:47:29 881432]	receive audio timestamp: 50353
[2021-04-01 22:47:29 889332]	audio Render timestamp: 50172 19
[2021-04-01 22:47:29 894654]	receive audio timestamp: 50369
[2021-04-01 22:47:29 912477]	audio Render timestamp: 50193 21
[2021-04-01 22:47:29 919372]	receive audio timestamp: 50389
[2021-04-01 22:47:29 925790]	audio Render timestamp: 50212 19
[2021-04-01 22:47:29 954071]	audio Render timestamp: 50232 20
[2021-04-01 22:47:29 967172]	audio Render timestamp: 50252 20
[2021-04-01 22:47:29 993187]	audio Render timestamp: 50272 20
[2021-04-01 22:47:30 000005]	receive audio timestamp: 50408
[2021-04-01 22:47:30 004180]	receive audio timestamp: 50449
[2021-04-01 22:47:30 004266]	receive audio timestamp: 50428
[2021-04-01 22:47:30 004311]	receive audio timestamp: 50468
[2021-04-01 22:47:30 034391]	audio Render timestamp: 50312 40
[2021-04-01 22:47:30 042175]	receive audio timestamp: 50509
[2021-04-01 22:47:30 047818]	audio Render timestamp: 50333 21
[2021-04-01 22:47:30 058966]	receive audio timestamp: 50528
[2021-04-01 22:47:30 061013]	audio Render timestamp: 50353 20
[2021-04-01 22:47:30 088310]	audio Render timestamp: 50369 16
[2021-04-01 22:47:30 101484]	audio Render timestamp: 50389 20
[2021-04-01 22:47:30 125214]	receive audio timestamp: 50489
[2021-04-01 22:47:30 128843]	audio Render timestamp: 50408 19
[2021-04-01 22:47:30 142839]	audio Render timestamp: 50428 20
[2021-04-01 22:47:30 151766]	receive audio timestamp: 50549
[2021-04-01 22:47:30 154170]	receive audio timestamp: 50610
[2021-04-01 22:47:30 154294]	receive audio timestamp: 50569
[2021-04-01 22:47:30 154341]	receive audio timestamp: 50589
[2021-04-01 22:47:30 161094]	receive audio timestamp: 50629
[2021-04-01 22:47:30 169630]	audio Render timestamp: 50449 21
[2021-04-01 22:47:30 174204]	receive audio timestamp: 50649
[2021-04-01 22:47:30 182696]	audio Render timestamp: 50468 19
[2021-04-01 22:47:30 198028]	receive audio timestamp: 50669
[2021-04-01 22:47:30 209800]	audio Render timestamp: 50489 21
[2021-04-01 22:47:30 222724]	audio Render timestamp: 50509 20
[2021-04-01 22:47:30 250015]	audio Render timestamp: 50528 19
[2021-04-01 22:47:30 263686]	audio Render timestamp: 50549 21
[2021-04-01 22:47:30 291011]	audio Render timestamp: 50569 20
[2021-04-01 22:47:30 292976]	receive audio timestamp: 50709
[2021-04-01 22:47:30 293767]	receive audio timestamp: 50729
[2021-04-01 22:47:30 293827]	receive audio timestamp: 50749
[2021-04-01 22:47:30 295460]	receive audio timestamp: 50769
[2021-04-01 22:47:30 304514]	audio Render timestamp: 50589 20
[2021-04-01 22:47:30 331239]	audio Render timestamp: 50610 21
[2021-04-01 22:47:30 344929]	audio Render timestamp: 50629 19
[2021-04-01 22:47:30 350181]	receive audio timestamp: 50789
[2021-04-01 22:47:30 350331]	receive audio timestamp: 50808
[2021-04-01 22:47:30 353967]	receive audio timestamp: 50828
[2021-04-01 22:47:30 369023]	receive audio timestamp: 50847
